TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-23,2026-02-23,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15450.0,15848.0,15406.01,15632.45,15695.0,15288.88,,15632.45,,,364,5683867.31,62,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15280.8,15849.0,15280.8,15627.11,15635.0,15235.51,,15621.37,,,260,4066166.04,76,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15401.0,15800.0,15401.0,15745.37,15740.0,15357.47,,15742.25,,,974,15263469.53,225,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15306.01,15770.55,15306.01,15717.73,15700.0,15289.74,,15712.81,,,341,5333285.4,80,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15351.0,15700.0,15351.0,15634.2,15640.0,15260.87,,15634.2,,,492,7686488.47,83,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15583.6,15999.0,15583.6,15726.7,15839.0,15320.0,,15726.69,,,520,8157840.15,135,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15500.0,15746.96,15500.0,15662.52,15651.0,15331.63,,15660.79,,,702,10978988.63,111,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,15500.0,15646.0,15401.0,15646.0,15646.0,15250.0,,15646.0,,,14,215978.0,5,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15400.0,15621.0,15400.0,15604.07,15621.0,15105.0,,15604.07,,,73,1133804.7,14,F1,1,,,,,
2026-02-23,2026-02-23,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15550.0,15601.0,15500.0,15601.0,15601.0,15202.33,,15601.0,,,174,2698805.0,8,F1,1,,,,,
